ORF,ranks,weighted_rank
YOR255W,73,0.373990429
YOR256C,110,0.327736828
YOR257W,638,0.346020001
YOR258W,101,0.361163143
YOR259C,649,0.347649653
YOR260W,460,0.271882752
YOR261C,619,0.392753011
YOR262W,380,0.258047521
YOR263C,1,0.971971972
YOR264W,60,0.359993327
YOR265W,135,0.325933341
YOR266W,72,0.34865421
YOR267C,372,0.276394674
YOR268C,7,0.603174603
YOR269W,255,0.340108736
YOR270C,495,0.345472745
YOR271C,171,0.265593078
YOR272W,793,0.550212255
YOR273C,239,0.291475576
YOR274W,611,0.296714063
YOR275C,278,0.315988651
YOR276W,332,0.312050002
YOR277C,22,0.274547275
YOR278W,357,0.27154886
YOR279C,113,0.459459459
YOR280C,83,0.362639748
YOR281C,139,0.368238742
YOR282W,17,0.425189896
YOR283W,261,0.331254626
YOR284W,65,0.318626319
YOR285W,314,0.278354788
YOR286W,293,0.263990953
YOR287C,375,0.591426093
YOR288C,432,0.269192804
YOR289W,325,0.290967891
YOR290C,780,0.343371577
YOR291W,269,0.287320778
YOR292C,105,0.322026789
YOR293C-A,3,0.220887554
YOR293W,537,0.556625527
YOR294W,661,0.558076988
YOR295W,247,0.288503078
YOR296W,19,0.271482008
YOR297C,222,0.38015493
YOR298C-A,416,0.294479576
YOR298W,83,0.344959417
YOR299W,126,0.34599679
YOR300W,22,0.323687324
YOR301W,77,0.48010348
YOR302W,79,0.299894832
YOR303W,617,0.289581316
YOR304C-A,44,0.381313131
YOR304W,636,0.369300118
YOR305W,62,0.389389389
YOR306C,104,0.303380303
YOR307C,201,0.312242591
YOR308C,395,0.411809278
YOR309C,358,0.378232982
YOR310C,944,0.510919818
YOR311C,240,0.343814648
YOR312C,556,0.571317721
YOR313C,113,0.324820396
YOR314W,7,0.595595596
YOR315W,80,0.333933934
YOR316C,306,0.28285475
YOR316C-A,2,0.422922923
YOR317W,384,0.298321759
YOR318C,54,0.387090794
YOR319W,321,0.457373261
YOR320C,157,0.330298451
YOR321W,180,0.344883773
YOR322C,147,0.36544708
YOR323C,595,0.296890167
YOR324C,104,0.318510819
YOR325W,2,0.549049049
YOR326W,765,0.342706105
YOR327C,344,0.438735247
YOR328W,214,0.307714256
YOR329C,116,0.438248593
YOR330C,746,0.289670367
YOR331C,56,0.321214071
YOR332W,318,0.330169792
YOR333C,3,0.649983317
YOR334W,155,0.323504149
YOR335C,869,0.31093464
YOR335W-A,1,0.970970971
YOR336W,333,0.338106876
YOR337W,123,0.282664779
YOR338W,99,0.447417114
YOR339C,506,0.367436607
YOR340C,620,0.50378443
YOR341W,1212,0.400758845
YOR342C,115,0.244348697
YOR343C,33,0.4336761
YOR343W-A,40,0.272247247
YOR343W-B,14,0.210782211
YOR344C,353,0.272981196
YOR345C,13,0.66959267
YOR346W,471,0.410170255
YOR347C,924,0.35016835
YOR348C,278,0.302802803
YOR349W,289,0.310549304
YOR350C,110,0.399035399
YOR351C,313,0.302267123
YOR352W,69,0.486486486
YOR353C,639,0.270699494
YOR354C,56,0.376859002
YOR355W,86,0.426472985
YOR356W,253,0.325709108
YOR357C,254,0.320852348
YOR358W,482,0.408638929
YOR359W,349,0.282497397
YOR360C,404,0.35240934
YOR361C,865,0.437679298
YOR362C,580,0.370216768
YOR363C,65,0.415754216
YOR364W,3,0.432766099
YOR365C,52,0.378128128
YOR366W,2,0.551051051
YOR367W,199,0.403166986
YOR368W,322,0.392038001
YOR369C,712,0.530020189
YOR370C,274,0.317244252
YOR371C,91,0.373175373
YOR372C,172,0.373035827
YOR373W,532,0.275382525
YOR374W,590,0.369063979
YOR375C,542,0.363160208
YOR376W,29,0.464153809
YOR376W-A,28,0.458208208
YOR377W,98,0.355978427
YOR378W,259,0.253975984
YOR379C,6,0.548882216
YOR380W,30,0.448882216
YOR381W,141,0.30869877
YOR381W-A,3,0.30363697
YOR382W,167,0.332050613
YOR383C,166,0.320718309
YOR384W,134,0.327073342
YOR385W,78,0.386386386
YOR386W,515,0.28062237
YOR387C,109,0.38694658
YOR388C,358,0.30113074
YOR389W,44,0.40028665
YOR390W,135,0.243213584
YOR391C,513,0.261066134
YOR392W,17,0.599481835
YOR393W,570,0.271218587
YOR394C-A,12,0.378044711
YOR394W,80,0.403303303
YOR396C-A,4,0.727477477
YOR396W,77,0.366457366
YPL001W,353,0.388938514
YPL002C,221,0.379768909
YPL003W,349,0.266627659
YPL004C,348,0.335375605
YPL005W,114,0.421333614
YPL006W,185,0.321694668
YPL007C,74,0.373630387
YPL008W,493,0.310874769
YPL009C,459,0.285632037
YPL010W,242,0.398882353
YPL011C,76,0.416495443
YPL012W,655,0.530099565
YPL013C,729,0.430030854
YPL014W,66,0.420708587
YPL015C,358,0.290662171
YPL016W,316,0.358554757
YPL017C,778,0.306042546
YPL018W,272,0.443774657
YPL019C,192,0.416056682
YPL020C,399,0.308358484
YPL021W,266,0.239205371
YPL022W,399,0.489321402
YPL023C,379,0.301647294
YPL024W,260,0.401928852
YPL025C,17,0.412471295
YPL026C,359,0.255804551
YPL027W,50,0.311851852
YPL028W,645,0.313525929
YPL029W,234,0.413563136
YPL030W,213,0.339804593
YPL031C,974,0.350509647
YPL032C,130,0.286994687
YPL033C,38,0.405510774
YPL034W,14,0.488059488
YPL035C,3,0.617283951
YPL036W,215,0.290811742
YPL037C,443,0.445987748
YPL038W,356,0.282442555
YPL038W-A,3,0.337671004
YPL039W,2,0.424924925
YPL040C,610,0.298419731
YPL041C,8,0.330580581
YPL042C,496,0.354277665
YPL043W,584,0.558848232
YPL044C,4,0.367867868
YPL045W,205,0.406650553
YPL046C,273,0.498648832
YPL047W,197,0.376035934
YPL048W,819,0.431463209
YPL049C,245,0.354305326
YPL050C,180,0.42032032
YPL051W,217,0.328231457
YPL052W,45,0.357246135
YPL053C,126,0.353337464
YPL054W,182,0.281880782
YPL055C,307,0.299882945
YPL056C,104,0.341880342
YPL057C,242,0.318330727
YPL058C,267,0.309061871
YPL059W,355,0.344068012
YPL060W,168,0.29797059
YPL061W,486,0.35696602
YPL062W,44,0.373623624
YPL063W,390,0.36990067
YPL064C,349,0.349375163
YPL065W,240,0.36394311
YPL066W,80,0.330367868
YPL067C,85,0.333992816
YPL068C,26,0.21964272
YPL069C,501,0.268849688
YPL070W,117,0.384769385
YPL071C,7,0.241384241
YPL072W,90,0.352975197
YPL073C,4,0.38988989
YPL074W,337,0.254990896
YPL075W,301,0.346293137
YPL076W,159,0.388470231
YPL077C,25,0.325805806
YPL078C,360,0.414970526
YPL079W,460,0.588327458
YPL081W,905,0.516212345
YPL082C,397,0.366295767
YPL083C,115,0.455255255
YPL084W,305,0.343110323
YPL085W,362,0.331182011
YPL086C,759,0.363226204
YPL087W,241,0.305986484
YPL088W,192,0.439767893
YPL089C,463,0.324681053
YPL090C,1124,0.482770137
YPL091W,797,0.334451139
YPL092W,244,0.27305174
YPL093W,743,0.545312473
YPL094C,356,0.365899607
YPL095C,146,0.320327176
YPL096C-A,109,0.372298904
YPL096W,166,0.346551371
YPL097W,720,0.325251641
YPL098C,161,0.383874558
YPL099C,88,0.42983893
YPL100W,193,0.379400126
YPL101W,226,0.350700258
YPL102C,31,0.482740805
YPL103C,298,0.279467387
YPL104W,612,0.308502947
YPL105C,171,0.301757898
YPL106C,838,0.303337944
YPL107W,27,0.529974419
YPL108W,44,0.407066157
YPL109C,194,0.271673736
YPL110C,1346,0.264398871
YPL111W,715,0.338950139
YPL112C,106,0.457778533
YPL113C,220,0.269201019
YPL114W,2,0.583583584
YPL115C,190,0.355961224
YPL116W,556,0.293448124
YPL117C,260,0.346654347
YPL118W,203,0.53176329
YPL119C,714,0.275425285
YPL119C-A,109,0.324801866
YPL120W,423,0.393585074
YPL121C,108,0.363001891
YPL122C,313,0.557388059
YPL123C,307,0.32335919
YPL124W,159,0.390125975
YPL125W,269,0.280827296
YPL126W,518,0.574396791
YPL127C,389,0.345479155
YPL128C,239,0.390830161
YPL129W,400,0.468385886
YPL130W,46,0.393045219
YPL131W,885,0.529627933
YPL132W,310,0.398931189
YPL133C,88,0.311299936
YPL134C,123,0.309838294
YPL135W,479,0.310717816
YPL136W,22,0.595686596
YPL137C,81,0.349769523
YPL138C,268,0.346723589
YPL139C,150,0.401514848
YPL140C,322,0.302495042
YPL141C,308,0.252187252
YPL142C,81,0.340463921
YPL143W,592,0.569119795
YPL144W,149,0.381804623
YPL145C,282,0.32740187
YPL146C,678,0.498039337
YPL147W,322,0.326310783
YPL148C,334,0.229181277
YPL149W,315,0.406781385
YPL150W,301,0.251796647
YPL151C,411,0.389087384
YPL152W,232,0.363924269
YPL152W-A,2,0.196696697
YPL153C,768,0.431852425
YPL154C,622,0.358955418
YPL155C,416,0.372415685
YPL156C,185,0.284008333
YPL157W,296,0.355696913
YPL158C,114,0.391329926
YPL159C,58,0.360015188
YPL160W,867,0.321622661
YPL161C,179,0.312480078
YPL162C,35,0.461347061
YPL163C,106,0.321264661
YPL164C,334,0.331900763
YPL165C,463,0.313462491
YPL166W,108,0.50522745
YPL167C,430,0.413273739
YPL168W,5,0.376376376
YPL169C,501,0.494214774
YPL170W,235,0.374757736
YPL171C,401,0.27635366
YPL172C,530,0.342857952
YPL173W,198,0.521086743
YPL174C,297,0.314216573
YPL175W,262,0.31230085
YPL176C,116,0.321243657
YPL177C,174,0.308354331
YPL178W,567,0.60991503
YPL179W,482,0.263009898
YPL180W,177,0.374249956
YPL181W,257,0.366627328
YPL182C,12,0.773273273
YPL183C,425,0.375354178
YPL183W-A,499,0.49554364
YPL184C,564,0.260902747
YPL185W,1,0.941941942
YPL186C,260,0.403742204
YPL187W,553,0.381390432
YPL188W,335,0.280803191
YPL189C-A,82,0.390475842
YPL189W,199,0.292045815
YPL190C,662,0.294152158
YPL191C,38,0.406564459
YPL192C,74,0.341801261
YPL193W,82,0.450328377
YPL194W,213,0.418963565
YPL195W,410,0.319543934
YPL196W,212,0.292566151
YPL197C,23,0.43652348
YPL198W,746,0.473064217
YPL199C,61,0.385237697
YPL200W,114,0.344133607
YPL201C,96,0.360662746
YPL202C,214,0.389314548
YPL203W,660,0.336287803
YPL204W,673,0.32593366
YPL205C,2,0.208208208
YPL206C,339,0.274947514
YPL207W,467,0.325951219
YPL208W,108,0.401077003
YPL209C,702,0.464802409
YPL210C,237,0.330917415
YPL211W,765,0.544489588
YPL212C,691,0.302255946
YPL213W,682,0.349874801
YPL214C,184,0.330052879
YPL215W,177,0.393964586
YPL216W,331,0.238244287
YPL217C,643,0.543314699
YPL218W,345,0.392348871
YPL219W,104,0.434569185
YPL220W,732,0.470088941
YPL221W,163,0.326504419
YPL222C-A,18,0.384606829
YPL222W,213,0.258925592
YPL223C,218,0.348059068
YPL224C,259,0.251378792
YPL225W,132,0.310386144
YPL226W,897,0.395647599
YPL227C,454,0.324035489
YPL228W,173,0.351021542
YPL229W,7,0.370799371
YPL230W,539,0.285944572
YPL231W,507,0.311240234
YPL232W,354,0.372137674
YPL233W,132,0.548806382
YPL234C,422,0.307499443
YPL235W,781,0.333594798
YPL236C,140,0.365093665
YPL237W,569,0.404539865
YPL238C,45,0.279657435
YPL239W,644,0.249860109
YPL240C,1425,0.356194791
YPL241C,178,0.306699958
YPL242C,353,0.329746177
YPL243W,358,0.535099345
YPL244C,138,0.330054692
YPL245W,40,0.361711712
YPL246C,184,0.320663054
YPL247C,246,0.369100808
YPL248C,460,0.359544327
YPL249C,794,0.475873859
YPL249C-A,536,0.561890248
YPL250C,96,0.362612613
YPL250W-A,1,0.901901902
YPL251W,3,0.568568569
YPL252C,438,0.337949822
YPL253C,102,0.357691024
YPL254W,250,0.423815816
YPL255W,125,0.359871872
YPL256C,538,0.365925405
YPL257W,93,0.352610675
YPL257W-A,28,0.320749321
YPL257W-B,16,0.214026527
YPL258C,198,0.311184922
YPL259C,299,0.396935397
YPL260W,91,0.285472285
YPL261C,55,0.388970789
YPL262W,618,0.359424149
YPL263C,249,0.302362604
YPL264C,120,0.269436103
YPL265W,221,0.292256057
YPL266W,1138,0.422066179
YPL267W,107,0.373335953
YPL268W,360,0.421705038
YPL269W,250,0.528056056
YPL270W,152,0.289802961
YPL271W,253,0.40696032
YPL272C,50,0.317837838
YPL273W,326,0.299729177
YPL274W,177,0.280133241
YPL277C,64,0.375703829
YPL278C,55,0.418382018
YPL279C,124,0.194759275
YPL280W,551,0.256581445
YPL281C,596,0.27938509
YPL282C,87,0.384464925
YPL283C,148,0.388456024
YPL283W-A,24,0.489656323
YPL283W-B,3,0.774107441
YPR001W,658,0.329618372
YPR002W,191,0.288372142
YPR003C,170,0.285196962
YPR004C,419,0.294007611
YPR005C,82,0.335323128
YPR006C,282,0.311701773
YPR007C,164,0.396213286
YPR008W,223,0.339307918
YPR009W,29,0.332884609
YPR010C,1340,0.432471277
YPR010C-A,141,0.407201528
YPR011C,90,0.282248916
YPR013C,284,0.246933553
YPR014C,1,0.196196196
YPR015C,267,0.250347726
YPR016C,594,0.497706461
YPR017C,92,0.351743047
YPR018W,326,0.34813648
YPR019W,509,0.467626762
YPR020W,346,0.402147813
YPR021C,179,0.304863523
YPR022C,290,0.271764868
YPR023C,457,0.389345582
YPR024W,622,0.31649817
YPR025C,383,0.442238583
YPR026W,331,0.30311278
YPR027C,8,0.628253253
YPR028W,288,0.346398482
YPR029C,407,0.353483705
YPR030W,202,0.308303353
YPR031W,215,0.340237912
YPR032W,237,0.348361019
YPR033C,878,0.29608994
YPR034W,506,0.312723791
YPR035W,1050,0.361197388
YPR036W,276,0.390600746
YPR036W-A,64,0.396928178
YPR037C,222,0.337842347
YPR038W,3,0.558224892
YPR039W,2,0.911911912
YPR040W,260,0.306822207
YPR041W,570,0.379923783
YPR042C,286,0.293419293
YPR043W,598,0.537222842
YPR044C,120,0.314214214
YPR045C,138,0.315148482
YPR046W,176,0.501416189
YPR047W,543,0.313645137
YPR048W,390,0.287356587
YPR049C,222,0.458390823
YPR050C,33,0.349683016
YPR051W,247,0.303412724
YPR052C,413,0.310795057
YPR053C,4,0.467717718
YPR054W,568,0.269965388
YPR055W,217,0.38518703
YPR056W,215,0.661014503
YPR057W,148,0.378960041
YPR058W,156,0.261524345
YPR059C,2,0.584584585
YPR060C,539,0.284224856
YPR061C,144,0.383828273
YPR062W,223,0.307531747
YPR063C,26,0.311773312
YPR064W,33,0.337640671
YPR065W,473,0.31633113
YPR066W,374,0.324179795
YPR067W,313,0.348249208
YPR068C,525,0.307194814
YPR069C,570,0.277020881
YPR070W,216,0.363836058
YPR071W,64,0.320367242
YPR072W,282,0.316160132
YPR073C,458,0.258693191
YPR074C,861,0.326142635
YPR075C,79,0.399627476
YPR076W,1,0.22022022
YPR077C,4,0.359109109
YPR078C,46,0.331418375
YPR079W,119,0.305381011
YPR080W,1125,0.398228451
YPR081C,345,0.313716615
YPR082C,234,0.492753437
YPR083W,83,0.3622297
YPR084W,12,0.248581915
YPR085C,75,0.407460794
YPR086W,502,0.445377649
YPR087W,10,0.332932933
YPR088C,900,0.422072072
YPR089W,113,0.420730465
YPR091C,105,0.367701034
YPR093C,349,0.321877752
YPR094W,327,0.436142565
YPR095C,209,0.296650718
YPR096C,5,0.317717718
YPR097W,106,0.22582016
YPR098C,17,0.204969676
YPR099C,41,0.340560072
YPR100W,376,0.442043107
YPR101W,134,0.531232725
YPR102C,822,0.506171622
YPR103W,465,0.383017426
YPR104C,654,0.32933086
YPR105C,189,0.404070737
YPR106W,126,0.327931106
YPR107C,267,0.3322611
YPR108W,332,0.446280618
YPR108W-A,4,0.436186186
YPR109W,62,0.348816558
YPR110C,1112,0.405668258
YPR111W,220,0.28973974
YPR112C,472,0.567056463
YPR113W,605,0.319383847
YPR114W,49,0.326326326
YPR115W,82,0.310102786
YPR116W,58,0.445376411
YPR117W,75,0.305638972
YPR118W,419,0.26983069
YPR119W,763,0.438593246
YPR120C,579,0.437975108
YPR121W,228,0.273374251
YPR122W,210,0.323871491
YPR123C,2,0.477477477
YPR124W,92,0.348076337
YPR125W,128,0.38013795
YPR126C,3,0.190857524
YPR127W,165,0.306342706
YPR128C,144,0.377592871
YPR129W,270,0.350087124
YPR130C,2,0.173173173
YPR131C,277,0.282036549
YPR132W,689,0.549872078
YPR133C,205,0.366991382
YPR133W-A,125,0.496888889
YPR134W,42,0.430168264
YPR135W,413,0.467251755
YPR136C,52,0.427639178
YPR137C-A,73,0.281692652
YPR137C-B,19,0.24024024
YPR137W,628,0.565548032
YPR138C,272,0.276592769
YPR139C,138,0.373561968
YPR140W,179,0.439484177
YPR141C,610,0.367523261
YPR142C,7,0.313885314
YPR143W,467,0.565724182
YPR144C,615,0.533491215
YPR145C-A,25,0.343983984
YPR145W,397,0.30295787
YPR147C,112,0.323564636
YPR148C,7,0.224367224
YPR149W,231,0.311523645
YPR150W,1,0.972972973
YPR151C,95,0.302839682
YPR152C,254,0.349660684
YPR153W,50,0.392352352
YPR154W,293,0.305913422
YPR155C,92,0.402532968
YPR156C,234,0.298127187
YPR157W,125,0.321793794
YPR158C-C,36,0.291263486
YPR158C-D,38,0.300405669
YPR158W,127,0.328651486
YPR158W-A,16,0.207207207
YPR158W-B,34,0.257110051
YPR159C-A,4,0.194694695
YPR159W,195,0.345499345
YPR160W,755,0.334899138
YPR161C,384,0.341763639
YPR162C,257,0.441523235
YPR163C,971,0.343759826
YPR164W,177,0.378898673
YPR165W,755,0.363889718
YPR166C,567,0.511382635
YPR167C,325,0.320612921
YPR168W,153,0.510458171
YPR169W,284,0.347742108
YPR169W-A,28,0.350529101
YPR170C,27,0.499165832
YPR170W-A,11,0.396578397
YPR170W-B,22,0.645281645
YPR171W,154,0.328159328
YPR172W,14,0.548548549
YPR173C,284,0.33190585
YPR174C,64,0.405202077
YPR175W,343,0.551248041
YPR176C,211,0.343907889
YPR177C,3,0.412078745
YPR178W,482,0.446681121
YPR179C,123,0.452900055
YPR180W,489,0.283940382
YPR181C,485,0.406131905
YPR182W,544,0.440074265
YPR183W,612,0.306939292
YPR184W,474,0.338228524
YPR185W,230,0.39506463
YPR186C,303,0.285424038
YPR187W,1064,0.413245953
YPR188C,473,0.298816787
YPR189W,318,0.492048652
YPR190C,455,0.456082456
YPR191W,494,0.389770337
YPR192W,261,0.273468871
YPR193C,155,0.292337499
YPR194C,189,0.296434
YPR195C,28,0.406585157
YPR196W,59,0.318810336
YPR197C,63,0.47526892
YPR198W,395,0.252901002
YPR199C,143,0.342146342
YPR200C,300,0.270927594
YPR201W,162,0.286280107
YPR202W,60,0.465415415
YPR203W,39,0.598572932
YPR204C-A,4,0.797047047
YPR204W,61,0.403567502
