,genes,smf,dmf,rank,positive_rank,negative_rank,positive_weighted_rank,negative_weighted_rank,absolute_weighted_rank
79,YAR027W,1.0056999999999907,0.00017657303824181118,4170.0,0.23020026614312875,-0.22444403574281946,5.52039007537479e-05,-5.38235097704603e-05,0.0001090274105242082
80,YAR028W,1.03799999999981,0.00018509192338400448,5293.0,0.29539266559864946,-0.28857614656284025,5.580817411650282e-05,-5.452033753312682e-05,0.00011032851164962964
81,YAR029W,0.8395000000000401,0.00014763938740402425,5324.0,0.4123953758757717,-0.6194809456892535,7.745968742970918e-05,-0.00011635630084321065,0.00019381598827291984
82,YAR030C,0.9875000000000818,0.00017346157214586597,4099.0,0.20476283752010424,-0.1725342378170618,4.995433947794688e-05,-4.209178770848055e-05,9.204612718642744e-05
83,YAR031W,1.0117000000000178,0.00017787333426306435,4174.0,0.2343508699543321,-0.2095262040765068,5.614539289754004e-05,-5.0197940602900534e-05,0.00010634333350044057
84,YAR033W,1.0519999999999985,0.0001920979130841809,4271.0,0.24858077238621196,-0.2704257159375541,5.820200711454272e-05,-6.331672112796865e-05,0.00012151872824251135
85,YAR035C-A,1.0095000000000394,0.00018423765822827225,4264.0,0.2105568185451163,-0.24446015038148425,4.938011691958637e-05,-5.733117973299349e-05,0.00010671129665257986
86,YAR035W,1.0195000000000525,0.00017933746837975478,4206.0,0.19311485977302734,-0.18044659097554502,4.591413689325425e-05,-4.290218520578816e-05,8.881632209904241e-05
87,YAR037W,1.0349999999999355,0.00018106811162664705,4074.0,0.2049000282267752,-0.2321870492698601,5.029455773853098e-05,-5.6992402864472304e-05,0.00010728696060300329
88,YAR040C,1.0234999999999337,0.00017916548020356578,4131.0,0.1792355909310403,-0.1989502811415081,4.338794261221019e-05,-4.81603198115488e-05,9.154826242375899e-05
89,YAR042W,1.0230000000000945,0.00018243787630049576,5165.0,0.3020947237201209,-0.2788133271705415,5.8488813885793e-05,-5.398128309206999e-05,0.000112470096977863
90,YAR043C,1.0275000000000645,0.00018032410442966898,4112.0,0.2426214684821461,-0.2142162667877044,5.9003275409082215e-05,-5.209539561957791e-05,0.00011109867102866013
91,YAR044W,0.9679999999999338,0.00016949187073944032,4115.0,0.21158029123276692,-0.2301080030335609,5.141683869569063e-05,-5.591932029977179e-05,0.00010733615899546242
92,YAR047C,0.9799999999999875,0.00017105521364497306,4134.0,0.20149070634739724,-0.2512453152645705,4.873989026303755e-05,-6.0775354442324754e-05,0.00010951524470536232
93,YAR050W,1.0174999999999386,0.00018134207642869519,5287.0,0.30588315178572784,-0.3060369339672127,5.785571246183617e-05,-5.788479931288306e-05,0.00011574051177471924
94,YAR066W,1.0219999999999574,0.00018625786229894427,3564.0,0.3044239130377525,-0.2773909072868557,8.541636168287104e-05,-7.783134323424682e-05,0.00016324770491711786
95,YAR068W,0.9875000000000832,0.00018036795005165992,4270.0,0.1766781818766041,-0.2095197710058622,4.1376623390305405e-05,-4.906786206226281e-05,9.044448545256823e-05
96,YAR071W,1.0709999999999356,0.00019539791227109413,4262.0,0.20860075767127945,-0.2582310400776937,4.894433544610029e-05,-6.0589169422265075e-05,0.00010953350486836536
97,YAR073W,0.7220000000000656,0.00013212913213338313,4262.0,0.18694621565751168,-0.1749627370634327,4.386349499237721e-05,-4.105179189662898e-05,8.491528688900619e-05
98,YAR075W,0.9755000000000104,0.00017757320945040427,3961.0,0.23178505720719264,-0.2621519577666132,5.8516803132338466e-05,-6.618327638642091e-05,0.00012470007951875936
99,YBL001C,1.0230000000000932,0.00018231102497657812,5153.0,0.3251433443844933,-0.3457670751426296,6.309787393450287e-05,-6.710015042550546e-05,0.00013019802436000833
100,YBL002W,1.0010000000000918,0.00018226982665606943,3877.0,0.19128426402409204,-0.2299621283263179,4.9338216152719124e-05,-5.931445146410056e-05,0.00010865266761681967
101,YBL003C,1.0114999999998326,0.00018028001067270396,5164.0,0.2240282701200807,-0.2539599225684615,4.338270141752144e-05,-4.91789160667044e-05,9.256161748422584e-05
102,YBL005W,1.0365000000001148,0.00018493802718195826,5162.0,0.2310595365225199,-0.2433279731684992,4.476163047704763e-05,-4.713831328332027e-05,9.189994376036788e-05
103,YBL006C,0.7930000000000191,0.00014449100831333335,4159.0,0.2681895053336012,-0.2934403068952003,6.448413208309719e-05,-7.055549576705946e-05,0.00013503962785015665
104,YBL007C,0.8321999999998828,0.000146556830433514,5129.0,0.39347861217878105,-0.5516603815998935,7.671643832692165e-05,-0.00010755710306100476,0.00018427354138792642
105,YBL008W,0.9476999999999,0.0001690288598191344,5049.0,0.5752096199444382,-0.5058905006604211,0.00011392545453445005,-0.00010019617759168568,0.00021412163212613573
106,YBL008W-A,0.9890000000000272,0.00018067117458583977,3854.0,0.1930774642497844,-0.19792380833820655,5.009794090549674e-05,-5.1355425100728224e-05,0.00010145336600622497
107,YBL009W,1.015000000000139,0.0001808570825397314,5095.0,0.39039090133112825,-0.3754623450259199,7.662235551150702e-05,-7.369231501980764e-05,0.00015031467053131466
108,YBL010C,0.9870000000000616,0.00017416963627077595,4140.0,0.3403215233639211,-0.2479760722126596,8.220326651302442e-05,-5.98976019837342e-05,0.00014210086849675865
109,YBL011W,0.9173000000000572,0.00016304722768097668,5128.0,0.2852758537056879,-0.3435627716546677,5.563101671327766e-05,-6.6997420369475e-05,0.00012262843708275265
110,YBL013W,0.9740000000001159,0.0001736269446830211,5232.0,0.3582886334139549,-0.3786764244116077,6.848024338951737e-05,-7.237699243341126e-05,0.00014085723582292858
111,YBL015W,0.9854999999998332,0.00017540180774317012,5169.0,0.30194405800794205,-0.3410746631833804,5.84144047219853e-05,-6.598465141872323e-05,0.00012439905614070854
112,YBL017C,0.9715000000000652,0.00017071272067852085,4021.0,0.372927775801594,-0.3202797443981469,9.274503252961802e-05,-7.965176433676868e-05,0.00017239679686638666
113,YBL019W,1.0390000000000217,0.0001820672838841377,4136.0,0.22117398890990986,-0.2502271746565149,5.3475335809939506e-05,-6.049980044886725e-05,0.00011397513625880676
114,YBL020W,0.0,0.00018204906193682944,4159.0,0.6348416094338166,-0.6215332277953173,0.0001526428491064719,-0.00014944294969832105,0.00030208579880479293
115,YBL021C,0.8702000000000946,0.00015455684846931792,5165.0,0.4172943480754959,-0.4556805677111255,8.079271017918603e-05,-8.822469849198947e-05,0.0001690174086711755
116,YBL022C,0.3329999999999935,6.257919553384457e-05,2786.0,0.13825175047771426,-0.10421512442486988,4.962374389006254e-05,-3.740672089909184e-05,8.70304647891544e-05
117,YBL023C,0.9543282385467404,0.00017033600944180727,5201.0,0.3277295502430956,-0.31021740650429425,6.301279566296782e-05,-5.9645723227128293e-05,0.00012265851889009608
118,YBL024W,1.0082000000001574,0.00017973658463943108,5140.0,0.3191175411536375,-0.3275213807188024,6.208512473806177e-05,-6.372011298031174e-05,0.00012580523771837352
119,YBL026W,0.9672519248700884,0.00017184258023619718,5154.0,0.3954809278880764,-0.4546262681466881,7.673281487933187e-05,-8.82084338662569e-05,0.00016494124874558882
120,YBL027W,0.7880000000000104,0.00013227795803703442,4036.0,0.3175458041699924,-0.7522641577728809,7.867834592913588e-05,-0.00018638854256017865,0.0002650668884893145
121,YBL028C,1.0367999999999036,0.0001850336784159988,5112.0,0.2331529308024101,-0.2337073349677901,4.560894577511936e-05,-4.571739729416864e-05,9.1326343069288e-05
122,YBL029C-A,1.0399999999999692,0.00019000149978309745,4038.0,0.16392391644377127,-0.18085612758781394,4.059532353733811e-05,-4.478854075973599e-05,8.53838642970741e-05
123,YBL029W,1.0487999999999782,0.00018418691555414143,4048.0,0.21049149170452208,-0.19885482875769733,5.19988862906428e-05,-4.912421659034025e-05,0.00010112310288098306
124,YBL031W,0.8959999999999128,0.00015932017983622852,5217.0,0.4056694225402333,-0.4627539584542253,7.77591379222222e-05,-8.870116129082334e-05,0.00016646029921304556
125,YBL032W,1.0455000000001229,0.00018665330323297267,5191.0,0.23913618552333504,-0.2361830175571007,4.60674601277856e-05,-4.549855857389727e-05,9.156601870168289e-05
126,YBL034C,0.8968353593867262,0.0001582407462311125,5202.0,0.6203380925423926,-0.7000228269828601,0.0001192499216728936,-0.00013456801748997692,0.00025381793916287056
127,YBL035C,0.7491190675745649,0.00013342309769523602,5234.0,0.4645527730413791,-0.5216945317504601,8.875673921310261e-05,-9.967415585602982e-05,0.00018843089506913246
128,YBL036C,0.9749999999999514,0.00017048362703963517,4039.0,0.22248500071601635,-0.2671118905368319,5.508417942956582e-05,-6.613317418589548e-05,0.00012121735361546132
129,YBL037W,1.0055000000001526,0.00017894094688702088,5075.0,0.2833299633277674,-0.3076112659847749,5.5828564202515736e-05,-6.0613057336901466e-05,0.00011644162153941722
130,YBL039C,0.97879999999991,0.00017371752413723792,5156.0,0.2920885735719443,-0.3745904781547212,5.66502276128674e-05,-7.265137279959681e-05,0.00012930160041246423
131,YBL039W-B,1.0169999999999224,0.00018573776533331034,4208.0,0.1875019316748634,-0.21792739798705735,4.455844383908351e-05,-5.17888303201182e-05,9.63472741592017e-05
132,YBL040C,0.7850898714330743,0.00013516714566604704,2909.0,0.2529718036369764,-0.2734432002608035,8.696177505568113e-05,-9.399903755957494e-05,0.00018096081261525607
133,YBL041W,0.8370071400080218,0.00014905023545202725,5163.0,0.48992012683676794,-0.4930193891756597,9.489059206600192e-05,-9.549087530034084e-05,0.0001903814673663428
134,YBL042C,0.996799999999908,0.00017768112793324723,5190.0,0.26127891913685525,-0.285210621569344,5.03427589859066e-05,-5.4953876988312896e-05,0.0001052966359742195
135,YBL043W,1.0052999999998613,0.00017946000038559931,5176.0,0.28409722592730513,-0.28660575724164106,5.4887408409448436e-05,-5.53720551085087e-05,0.00011025946351795716
136,YBL044W,1.0380000000000087,0.00016504913051288876,546.0,0.038950165631948266,-0.04785018016508863,7.133729969221295e-05,-8.763769261005243e-05,0.00015897499230226538
137,YBL046W,1.0255000000000094,0.00018058362332823357,4097.0,0.2158506012479444,-0.1781864872817227,5.2685038137159976e-05,-4.34919422215579e-05,9.617698035871788e-05
138,YBL047C,0.9819999999999738,0.00017483310220861,5160.0,0.32342804290620336,-0.36016198225880025,6.267985327639599e-05,-6.979883377108532e-05,0.00013247868704748133
139,YBL048W,1.0315000000000445,0.00018140886034992868,4003.0,0.17430872306187234,-0.1475333585256361,4.354452237368783e-05,-3.685569785801552e-05,8.040022023170335e-05
140,YBL049W,1.0102999999999278,0.00018013692702169908,5095.0,0.2308985212435643,-0.24292875227132804,4.531864990060144e-05,-4.7679833615569784e-05,9.299848351617124e-05
141,YBL050W,0.8391071213114373,0.00014893321799006135,5220.0,0.36465537284615296,-0.5156783889929313,6.985735111995268e-05,-9.878896340860752e-05,0.00016864631452856018
142,YBL051C,0.9170000000001524,0.00016294568797055962,5261.0,0.39223535941005017,-0.4561567134452013,7.455528595515114e-05,-8.670532473773073e-05,0.00016126061069288183
143,YBL052C,1.0039999999999811,0.00017909400643376542,5240.0,0.2762737987673479,-0.305795362287652,5.2724007398348825e-05,-5.83578935663458e-05,0.00011108190096469463
144,YBL053W,0.983999999999965,0.00017282585800160348,4031.0,0.2414302614660268,-0.22170122622498947,5.9893391581748144e-05,-5.499906381170664e-05,0.00011489245539345478
145,YBL054W,1.0329999999999702,0.0001812236491248741,4070.0,0.25660821469145323,-0.24578344500674926,6.304870139839146e-05,-6.0389052827211105e-05,0.00012343775422560258
146,YBL055C,1.0147999999999342,0.00018120211534342623,5185.0,0.3190559301502341,-0.30629366608719416,6.153441275800079e-05,-5.9073031067925584e-05,0.00012060744382592639
147,YBL056W,1.0225000000000313,0.0001785942906389723,4044.0,0.2339422173173163,-0.2877778063496736,5.784921298647781e-05,-7.116167318241187e-05,0.00012901088616888967
148,YBL057C,1.0343000000000735,0.00018467956214461987,5179.0,0.2402914604560636,-0.2434246054708421,4.639726983125384e-05,-4.700224087098709e-05,9.339951070224092e-05
149,YBL058W,0.7730000000000341,0.00014074122084060063,4200.0,0.428787495576162,-0.4315252858958883,0.00010209226085146716,-0.0001027441156894972,0.0002048363765409644
150,YBL059C-A,0.7539999999999417,0.0001376150406680071,3827.0,0.3711658034460745,-0.3273198839132815,9.698609967234766e-05,-8.552910475915377e-05,0.0001825152044315014
151,YBL059W,0.911799999999904,0.00016291414129800902,5200.0,0.2851472090421601,-0.2815432191016389,5.483600173887693e-05,-5.414292675031518e-05,0.00010897892848919209
152,YBL060W,0.9915000000000735,0.0001768061694955423,5179.0,0.22159064613880505,-0.25072257981703394,4.278637693354027e-05,-4.8411388263570947e-05,9.11977651971112e-05
153,YBL061C,1.0023000000000917,0.0001788628897609483,5120.0,0.2412225941226751,-0.2505627346767058,4.711378791458498e-05,-4.89380341165441e-05,9.605182203112907e-05
154,YBL062W,0.9810000000000932,0.00017088587513655528,4044.0,0.16975722640439864,-0.26912909006434105,4.1977553512462564e-05,-6.655022009503983e-05,0.0001085277736075024
155,YBL063W,1.0227999999999104,0.00018268561218437118,5181.0,0.2500442916808922,-0.24783090533866176,4.826178183379506e-05,-4.783456964652804e-05,9.60963514803231e-05
156,YBL064C,1.0082000000001583,0.00018008564768724766,5188.0,0.2128833196786204,-0.21447835997342635,4.1033793307367075e-05,-4.13412413210151e-05,8.237503462838218e-05
157,YBL065W,0.984500000000001,0.00017189461657489557,4056.0,0.2770123278992588,-0.3365321059200885,6.829692502447208e-05,-8.297142650889757e-05,0.00015126835153336966
158,YBL066C,0.995799999999876,0.00017749400573100968,5187.0,0.26744625041792697,-0.2954929171231308,5.156087341776112e-05,-5.696798093756136e-05,0.00010852885435532248
159,YBL067C,0.9353000000000826,0.0001667236811718611,5160.0,0.4510751948200593,-0.4281924281302757,8.741767341474017e-05,-8.298302870741778e-05,0.0001704007021221579
160,YBL068W,1.009200000000211,0.00018032088980741266,5230.0,0.2696402460559512,-0.2661793806335305,5.155645240075548e-05,-5.089471905038823e-05,0.00010245117145114373
161,YBL069W,0.99849999999988,0.00017845923477981547,5175.0,0.29094016834174874,-0.2663884461796458,5.622032238487898e-05,-5.147602824727455e-05,0.00010769635063215351
162,YBL070C,1.0194999999999914,0.00017858590825826947,4004.0,0.14567862066713164,-0.17407699138249222,3.638327189488802e-05,-4.34757720735495e-05,7.985904396843753e-05
163,YBL071C,0.9720000000000828,0.00017040071794278714,4048.0,0.23599332249764285,-0.2406964412972409,5.829874567629517e-05,-5.946058332441722e-05,0.00011775932900071238
164,YBL071C-B,0.5500000000000013,0.00010051995596471824,4194.0,0.19170233642598747,-0.1852341154617287,4.570871159417917e-05,-4.4166455761022574e-05,8.987516735520175e-05
165,YBL071W-A,0.5639999999999998,0.0001038086587874844,4203.0,0.3653528486129032,-0.2787969007242925,8.692668299141166e-05,-6.633283386254877e-05,0.00015325951685396045
166,YBL072C,0.5709999999999367,0.00010050594058028781,5136.0,0.4225058754360155,-0.4956089412507914,8.226360503037684e-05,-9.64970680005435e-05,0.00017876067303092036
167,YBL074C,0.6447328133193665,0.00011323074224764297,5211.0,0.5032778878997434,-0.4513059272617642,9.65799055651014e-05,-8.660639555973215e-05,0.00018318630112483357
168,YBL075C,1.0248000000000923,0.0001827305440843144,5173.0,0.2632295569780899,-0.2901440243251843,5.08852806839532e-05,-5.60881547120016e-05,0.0001069734353959548
169,YBL076C,0.8715725536367431,0.00015413438465423232,5230.0,0.35091969199073353,-0.3468116620614413,6.709745544755898e-05,-6.631198127369814e-05,0.00013340943672125714
170,YBL078C,0.8428000000001171,0.00014997222947203272,5258.0,0.35753040849960793,-0.3892937131104773,6.799741508170557e-05,-7.403836308681578e-05,0.00014203577816852136
171,YBL079W,0.6496731946144382,0.00011512709883321123,4821.0,0.3613823004253524,-0.4575870952023742,7.49600291278474e-05,-9.491539000256672e-05,0.0001698754191304141
172,YBL080C,0.4659999999999505,8.509231425297545e-05,4205.0,0.1985689679603148,-0.2032102287553036,4.722210890851719e-05,-4.832585701671904e-05,9.554796592523622e-05
173,YBL081W,0.8901999999998833,0.00015864629577104654,5198.0,0.3383448589530386,-0.34391531030025224,6.509135416564807e-05,-6.61630069835037e-05,0.00013125436114915176
174,YBL082C,1.010199999999954,0.00018005559526138566,5277.0,0.3207582892542373,-0.3539543809420499,6.0784212479484046e-05,-6.707492532538371e-05,0.00012785913780486775
175,YBL083C,0.9794999999999602,0.00017089979349301234,4067.0,0.2522439781114509,-0.31342145712548586,6.202212395167222e-05,-7.706453334779588e-05,0.0001390866572994681
176,YBL084C,0.7804728068441629,0.00013531977243809735,5230.0,0.4255035846074598,-0.5061881124914239,8.135823797465771e-05,-9.67854899601193e-05,0.000178143727934777
177,YBL085W,1.0186999999998678,0.000181231999986667,4967.0,0.25037610347884,-0.2608651325646941,5.04079129210469e-05,-5.251965624415022e-05,0.00010292756916519712
178,YBL086C,0.9571999999999068,0.00016842591842982006,4134.0,0.21936669204894144,-0.19993280989215945,5.306402807182909e-05,-4.8363040612520424e-05,0.00010142706868434953
179,YBL087C,0.8575000000000605,0.00015342190651013426,5272.0,0.36949801041516295,-0.33034558206867104,7.008687602715534e-05,-6.266039113593912e-05,0.00013274726716309444
180,YBL088C,1.0038000000001832,0.00017945799221022173,5178.0,0.2660964296176908,-0.2412202423386468,5.138980873265561e-05,-4.658560106964983e-05,9.797540980230545e-05
181,YBL089W,0.978699999999838,0.00017442830599679178,5254.0,0.3140157452880811,-0.3580207464968879,5.976698616065496e-05,-6.814250980146325e-05,0.0001279094959621182
182,YBL090W,0.31449999999998146,5.8660897454599416e-05,3058.0,0.17779527287676286,-0.14877683533594688,5.814103102575632e-05,-4.865167931195123e-05,0.00010679271033770756
183,YBL091C,0.9659999999999992,0.00016973430489047812,4147.0,0.20042320483604836,-0.2051371466506544,4.832968527515031e-05,-4.946639658805266e-05,9.779608186320295e-05
184,YBL091C-A,1.0140000000000808,0.00018098667146076986,5204.0,0.3384101996861868,-0.3264139152354837,6.502886235322575e-05,-6.272365780850954e-05,0.0001277525201617353
185,YBL095W,0.9848000000001224,0.00017595945663832627,5191.0,0.28380084854909016,-0.26415330835178896,5.467171037354848e-05,-5.088678642877846e-05,0.00010555849680232692
186,YBL096C,0.9940000000000312,0.00017430946907617012,4080.0,0.2253032459437085,-0.22221405109029496,5.5221383809732455e-05,-5.446422820840563e-05,0.00010968561201813809
187,YBL097W,0.7529598340845863,0.00013283402668364205,5274.0,0.5270984493259588,-0.539232491772916,9.994282315623034e-05,-0.0001022435517203102,0.00020218637487654051
188,YBL098W,1.0072000000000114,0.000179843236032547,5210.0,0.2461195934832645,-0.2485664995562565,4.723984519832333e-05,-4.770950087452141e-05,9.494934607284474e-05
189,YBL100C,1.017499999999948,0.00017880465488472595,4064.0,0.1961070883241137,-0.17216476296862676,4.825469693014608e-05,-4.236337671472115e-05,9.061807364486724e-05
190,YBL100W-C,0.9890000000000058,0.0001812279111934621,4141.0,0.203963359824562,-0.18593121738132867,4.925461478497029e-05,-4.490007664364373e-05,9.4154691428614e-05
191,YBL101C,1.036799999999902,0.0001852468352126912,5174.0,0.3102868347565742,-0.28465168508441496,5.99703971311508e-05,-5.5015787608120413e-05,0.00011498618473927122
192,YBL102W,0.9902000000001354,0.00017624509774171634,5254.0,0.3083772130131729,-0.3643627480980193,5.869379768046686e-05,-6.934959042596485e-05,0.00012804338810643172
193,YBL103C,0.6907000000000876,0.00011861243153120465,5295.0,0.1872897967477794,-0.6607806339452112,3.537106643017553e-05,-0.00012479332085839684,0.00016016438728857238
194,YBL104C,0.93400000000014,0.00016654502119114247,5258.0,0.3100059442820275,-0.3241187655176411,5.895890914454688e-05,-6.164297556440492e-05,0.0001206018847089518
195,YBL105C,0.8554051848145365,0.00015251780404310436,5280.0,0.7534370353773291,-0.7720983586089282,0.00014269640821540326,-0.0001462307497365394,0.00028892715795194267
196,YBL106C,1.0077000000000909,0.00017715865053409384,4126.0,0.22488161773712054,-0.21312875501158896,5.450354283497833e-05,-5.165505453504337e-05,0.00010615859737002168
197,YBL107C,1.0185000000000632,0.00017891688015571987,4130.0,0.2189914182079125,-0.21624709113272425,5.302455646680691e-05,-5.2360070492185053e-05,0.00010538462695899196
198,YBL108C-A,0.9864999999999798,0.0001803626384988661,4152.0,0.2008244369504388,-0.2063359237096706,4.8368120652803166e-05,-4.9695550026413925e-05,9.806367067921708e-05
199,YBL111C,1.0644999999999856,0.0001689431146783485,560.0,0.03976072892397998,-0.05673599535835781,7.100130164996425e-05,-0.00010131427742563897,0.0001723155790756032
200,YBL112C,1.0330000000000086,0.00016411145593936974,559.0,0.0432131334323714,-0.05526090356563757,7.730435318849983e-05,-9.88567147864715e-05,0.00017616106797497134
201,YBL113C,1.024000000000001,0.0001632231694421827,559.0,0.030536176037752875,-0.036907659351511565,5.462643298345774e-05,-6.602443533365219e-05,0.00012065086831710991
202,YBR001C,1.010800000000016,0.00017687507143510686,4071.0,0.17564699905331305,-0.23156709889509566,4.314590986325548e-05,-5.688211714445976e-05,0.00010002802700771524
203,YBR002C,0.0,0.00018111087488262994,4176.0,0.47699479290512203,-0.5683201006915447,0.00011422289102134149,-0.00013609197813494844,0.00025031486915628987
204,YBR003W,0.7404999999999976,0.00011876966812061214,543.0,0.05631166531018969,-0.046126125562105616,0.0001037047243281578,-8.494682423960518e-05,0.00018865154856776296
205,YBR004C,0.9190955921400871,0.0001648390584578603,5156.0,0.3236608460763314,-0.335070829258967,6.277363189998671e-05,-6.498658441795326e-05,0.00012776021631793994
206,YBR005W,0.9909999999999868,0.00017399987547412425,4012.0,0.31387210930466924,-0.2795428115868797,7.82333273441349e-05,-6.967667287808568e-05,0.00014791000022222058
207,YBR006W,1.0060000000000806,0.0001795998714880815,5207.0,0.2890712826537171,-0.2929709020233969,5.551589833948857e-05,-5.6264816981639514e-05,0.00011178071532112807
208,YBR007C,1.0151999999998762,0.0001810968588184891,5162.0,0.2678696896732819,-0.2716466939057021,5.189261713934171e-05,-5.262431110145333e-05,0.00010451692824079505
209,YBR008C,1.0194999999999954,0.00017880102218700546,4051.0,0.21197971133738847,-0.21567839762916485,5.232774903416156e-05,-5.3240779469060686e-05,0.00010556852850322224
210,YBR009C,0.9552999999998356,0.00016959943730541843,5225.0,0.27715760359620395,-0.3773766872083692,5.304451743468018e-05,-7.222520329346779e-05,0.00012526972072814796
211,YBR010W,0.9939999999999124,0.00017711354421388528,5206.0,0.3112553401168396,-0.3499365008185145,5.978781024142136e-05,-6.721792178611497e-05,0.00012700573202753632
212,YBR011C,0.7838910219675669,0.0001377766612685783,5025.0,0.432904473473566,-0.4422186869434506,8.615014397483903e-05,-8.800371879471654e-05,0.00017415386276955556
213,YBR012C,1.0349999999999364,0.00018243428472817293,4054.0,0.245629225691618,-0.1695739220594063,6.058935019526837e-05,-4.182879182521122e-05,0.0001024181420204796
214,YBR013C,1.0185000000000513,0.000179183036011931,4047.0,0.2206534208767216,-0.18445214757755748,5.452271333746519e-05,-4.5577501254647274e-05,0.00010010021459211244
215,YBR014C,0.9947000000001366,0.00017721398870593755,5051.0,0.2623769142152101,-0.2716559111007989,5.194553835185313e-05,-5.378259970318728e-05,0.00010572813805504041
216,YBR015C,1.0072000000000114,0.00017962667644272337,5189.0,0.3834320530497822,-0.38384217873730136,7.389324591439241e-05,-7.397228343366764e-05,0.00014786552934806002
217,YBR016W,1.0180000000000264,0.0001816800119571037,5151.0,0.29184764675157665,-0.2866585994392841,5.665844433150392e-05,-5.565105793812544e-05,0.00011230950226962934
218,YBR017C,0.8164999999999473,0.00014857795634137612,3022.0,0.3638315751737119,-0.31641387201990073,0.0001203943001898451,-0.00010470346526138343,0.00022509776545122853
219,YBR018C,1.014500000000168,0.00018085520815075401,5124.0,0.3850511043095609,-0.3769925995227296,7.514658554050759e-05,-7.357388749467791e-05,0.00014872047303518548
220,YBR019C,0.983500000000096,0.0001755003927891182,5162.0,0.30352094970795324,-0.3010098033238777,5.8799099129785595e-05,-5.831263140718281e-05,0.00011711173053696841
221,YBR020W,0.9925000000001,0.00017684798637551994,5067.0,0.2556305869882466,-0.2829134649427321,5.045008624200643e-05,-5.5834510547213746e-05,0.00010628459678922016
222,YBR022W,1.000299999999884,0.00017833096410119532,5134.0,0.22388957438673351,-0.25061738884222484,4.360918862226987e-05,-4.881522961476915e-05,9.242441823703903e-05
223,YBR023C,0.9930000000001851,0.00017730819656568573,5124.0,0.3316172015819936,-0.3197900313270003,6.471842341568962e-05,-6.241023249941457e-05,0.0001271286559151042
224,YBR024W,1.0020000000001728,0.00017886432701487228,5042.0,0.2634346394381253,-0.2425074094143969,5.22480443153759e-05,-4.809746319206602e-05,0.00010034550750744192
225,YBR025C,0.8861999999999294,0.00015870693456612232,5172.0,0.3663241401538031,-0.2968526421539434,7.082833336307097e-05,-5.739610250462943e-05,0.0001282244358677004
226,YBR026C,0.7155000000000166,0.00012700687659073095,5071.0,0.4065339248644573,-0.42286309508655945,8.016839378119845e-05,-8.338850228486678e-05,0.00016355689606606524
227,YBR027C,0.9839999999999638,0.0001725332863281914,4017.0,0.1876533481086818,-0.19718581584151845,4.671479913086428e-05,-4.908783067998966e-05,9.580262981085394e-05
228,YBR028C,0.993499999999846,0.00017777515052005158,5185.0,0.2979680794468373,-0.26215951443167346,5.7467324869206796e-05,-5.0561140681132785e-05,0.00010802846555033956
229,YBR029C,0.9330631456998262,0.00016548444002779334,5033.0,0.3249979512824368,-0.4001861764205879,6.457340577835025e-05,-7.951245309369916e-05,0.00014408585887204942
230,YBR030W,0.9831999999998596,0.00017509850914292264,5066.0,0.22325275997435728,-0.2703225655577821,4.406884326378944e-05,-5.336015901259022e-05,9.742900227637968e-05
231,YBR031W,0.9040000000001922,0.00016126388613814288,5122.0,0.3839678237336836,-0.3614421203912952,7.496443259150401e-05,-7.056659906116656e-05,0.0001455310316526706
232,YBR032W,1.018000000000024,0.00017820888107033058,4030.0,0.21308923957849912,-0.23061632659283324,5.287574183089309e-05,-5.722489493618691e-05,0.00011010063676708
233,YBR033W,1.0429999999998472,0.00018597652632970903,5129.0,0.29767389849543224,-0.3111095852624278,5.8037414407376145e-05,-6.0656967296242504e-05,0.00011869438170361865
234,YBR034C,0.9605000000000752,0.0001716071669231809,5200.0,0.2881901494915339,-0.2806251525851485,5.5421182594525746e-05,-5.396637549714394e-05,0.00010938755809166968
235,YBR035C,0.4735000000000153,8.632521736468018e-05,4093.0,0.3475329729282436,-0.3264355168209165,8.490910650580103e-05,-7.975458510161655e-05,0.00016466369160741758
236,YBR036C,0.6374999999998977,0.0001112307112802625,5161.0,0.4485014637513195,-0.6459820853433178,8.690204684195302e-05,-0.00012516606962668432,0.00021206811646863727
237,YBR037C,0.7494999999999332,0.00013700681191488852,4156.0,0.3668530742540277,-0.33571455045400417,8.827071084071891e-05,-8.077828451732535e-05,0.00016904899535804424
238,YBR038W,0.0,0.00018212634594868133,3975.0,0.29860801587742936,-0.3356258110386465,7.51215134282841e-05,-8.443416629903055e-05,0.00015955567972731464
239,YBR039W,0.4069999999999801,7.499824127138144e-05,4057.0,0.21376482347805487,-0.17505622291635675,5.2690368123750265e-05,-4.314917991529622e-05,9.583954803904648e-05
240,YBR040W,1.0190000000000528,0.00018205213505617795,5016.0,0.4513048167400503,-0.3722225277460465,8.997304958932422e-05,-7.420704301157227e-05,0.0001641800926008965
241,YBR041W,0.9909999999999862,0.00017682847374233718,5119.0,0.40509372193494775,-0.3750318653639457,7.913532368332638e-05,-7.326272032895988e-05,0.00015239804401228626
242,YBR042C,0.9849999999998696,0.00017562975251732627,5026.0,0.22313596990428247,-0.2264267530904432,4.4396333049001694e-05,-4.505108497621233e-05,8.944741802521401e-05
243,YBR043C,0.998999999999854,0.00017845732471170054,5100.0,0.2599062473732581,-0.2435860526142576,5.0962009288874124e-05,-4.776197110083482e-05,9.872398038970896e-05
